species_id,name,lat,long,year,period,count,site_name,site_desc
2,Leadbeater's Possum,-37.54167,145.84167,2019,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.54167,145.84167,2019,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.775,145.89167,2019,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.775,145.89167,2019,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.79167,145.70833,2019,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.79167,145.70833,2019,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.59754,146.10124,2019,2011-2020,1,Scrimmage,"Yellands Track, Matlock"
2,Leadbeater's Possum,-37.59738,146.03825,2019,2011-2020,1,Cask Wine,"Oaks Track, Cambarville"
2,Leadbeater's Possum,-37.59482,146.04127,2019,2011-2020,1,Cask Wine,"Oaks Track, Cambarville"
2,Leadbeater's Possum,-37.78587,145.85076,2019,2011-2020,1,Deadpool,"Big Creek Road, East Warburton"
2,Leadbeater's Possum,-37.77816,145.84235,2019,2011-2020,1,Deadpool,"Big Creek Road, East Warburton"
2,Leadbeater's Possum,-37.78668,145.85064,2019,2011-2020,1,Deadpool,"Big Creek Road, East Warburton"
2,Leadbeater's Possum,-37.64449,145.72423,2019,2011-2020,1,657C,Marysville SF_Acheron Way
2,Leadbeater's Possum,-37.6115,145.7366,2019,2011-2020,1,1061A,Marysville SF_Road 8
2,Leadbeater's Possum,-37.61167,145.73584,2019,2011-2020,1,1061B,Marysville SF_Road 8
2,Leadbeater's Possum,-37.64428,145.72334,2019,2011-2020,1,657A,Marysville SF_Acheron Way
2,Leadbeater's Possum,-37.60651,146.05425,2019,2011-2020,1,Oasis,"Oaks Track, Matlock"
2,Leadbeater's Possum,-37.54828,146.16652,2019,2011-2020,1,Charcuterie,"Browns Creek Track, Woods Point"
2,Leadbeater's Possum,-37.5487,146.16572,2019,2011-2020,1,Charcuterie,"Browns Creek Track, Woods Point"
2,Leadbeater's Possum,-37.60666,146.05512,2019,2011-2020,1,Oasis,"Oaks Track, Matlock"
2,Leadbeater's Possum,-37.54875,146.16636,2019,2011-2020,1,Charcuterie,"Browns Creek Track, Woods Point"
2,Leadbeater's Possum,-37.55199,146.16574,2019,2011-2020,1,Charcuterie,"Browns Creek Track, Woods Point"
2,Leadbeater's Possum,-37.60355,146.05744,2019,2011-2020,1,Oasis,"Oaks Track, Matlock"
2,Leadbeater's Possum,-37.60667,146.05912,2019,2011-2020,1,Oasis,"Oaks Track, Matlock"
2,Leadbeater's Possum,-37.55214,146.16619,2019,2011-2020,1,Charcuterie,"Browns Creek Track, Woods Point"
2,Leadbeater's Possum,-37.61292,145.82101,2019,2011-2020,4,O'Shannassy : ANU Site Code:470,"Rd 5, 150m S of Rd 12"
2,Leadbeater's Possum,-37.89339,145.76079,2019,2011-2020,2,"Learmonth Creek Road,POWELLTOWN","Learmonth Creek Road,POWELLTOWN"
2,Leadbeater's Possum,-37.60877,146.06215,2019,2011-2020,1,Melo,"Oaks Track, Big River SF"
2,Leadbeater's Possum,-37.61838,146.06034,2019,2011-2020,1,KD,"Oaks Track, Big River SF"
2,Leadbeater's Possum,-37.61876,146.05999,2019,2011-2020,1,KD,"Oaks Track, Big River SF"
2,Leadbeater's Possum,-37.5689,146.15988,2019,2011-2020,1,McAdams Sliver,"Grant Track, Matlock"
2,Leadbeater's Possum,-37.56855,146.16033,2019,2011-2020,1,McAdams Sliver,"Grant Track, Matlock"
2,Leadbeater's Possum,-37.57574,146.16268,2019,2011-2020,1,McAdams Sliver,"Grant Track, Matlock"
2,Leadbeater's Possum,-37.8054,145.91935,2019,2011-2020,1,462-506-0017,Noojee SF_Boundary Rd
2,Leadbeater's Possum,-37.88575,145.76087,2019,2011-2020,1,DELWP Forest Report reference number 2019-0006,"Learmonth Creek Road, Poweltown"
2,Leadbeater's Possum,-37.6023,146.11543,2019,2011-2020,1,Point Stop Thinnings,"Yelland Track, Big River SF"
2,Leadbeater's Possum,-37.60701,146.11869,2019,2011-2020,1,Point Stop Thinnings,"Yelland Track, Big River SF"
2,Leadbeater's Possum,-37.62496,145.74239,2019,2011-2020,1,Lollipop,"Road 8, Marysville SF"
2,Leadbeater's Possum,-37.62729,145.74091,2019,2011-2020,1,Lollipop,"Road 8, Marysville SF"
2,Leadbeater's Possum,-37.80833,145.825,2018,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.80833,145.825,2018,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.79167,145.70833,2018,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.79167,145.70833,2018,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.88802,145.70052,2018,2011-2020,1,"Chancellor Spur Track,GEMBROOK","Chancellor Spur Track,GEMBROOK"
2,Leadbeater's Possum,-37.80833,145.89167,2018,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.80833,145.89167,2018,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.76017,145.93874,2018,2011-2020,1,Razors Edge,"Boundary Track and Road 10, Noojee"
2,Leadbeater's Possum,-37.88491,145.70065,2018,2011-2020,1,Jumping Jack Flash,"JackÂ¿s Track, Mt Beenak"
2,Leadbeater's Possum,-37.55383,146.17575,2018,2011-2020,1,QEII,"Bulcher Creek Track, Mansfield"
2,Leadbeater's Possum,-37.55366,146.17518,2018,2011-2020,1,QEII,"Bulcher Creek Track, Mansfield"
2,Leadbeater's Possum,-37.76678,145.92655,2018,2011-2020,1,Pieces of Eight,"Road Eight and Road 10, Noojee"
2,Leadbeater's Possum,-37.77,145.93492,2018,2011-2020,1,Pieces of Eight,"Road Eight and Road 10, Noojee"
2,Leadbeater's Possum,-37.76625,145.92638,2018,2011-2020,1,Pieces of Eight,"Road Eight and Road 10, Noojee"
2,Leadbeater's Possum,-37.58145,145.99294,2018,2011-2020,1,317-501-0007,"Off Warburton Woodspoint Rd south of Morris Rd, Big River State Forest"
2,Leadbeater's Possum,-37.58618,145.99055,2018,2011-2020,1,317-501-0007,"Off Warburton Woodspoint Rd south of Morris Rd, Big River State Forest"
2,Leadbeater's Possum,-37.91308,145.75051,2018,2011-2020,1,Seven Acre Rock,Seven Acre Rock
2,Leadbeater's Possum,-37.70833,145.625,2018,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.70833,145.625,2018,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.69167,145.65833,2018,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.525,145.875,2018,2011-2020,5,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.525,145.875,2018,2011-2020,6,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.55624,145.88463,2018,2011-2020,2,Cambarville : ANU Site Code:7,"Cambarville, 200m along Big Tree walk"
2,Leadbeater's Possum,-37.53534,145.84002,2018,2011-2020,3,Marysville-Woods Pt Rd,"Marysville-Woods Pt Rd, just past the Lake Mountain turn off"
2,Leadbeater's Possum,-37.65986,146.0578,2018,2011-2020,1,DELWP Case Reference number 2018-0012,"462-506-0019, Boundary Road, Noojee State Forest"
2,Leadbeater's Possum,-37.69167,145.675,2018,2011-2020,1,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.64206,145.64909,2018,2011-2020,1,Maroondah : ANU Site Code:409,"Rd 3, 7.5 from Maroondah Hwy"
2,Leadbeater's Possum,-37.82332,145.70982,2017,2011-2020,1,"Wombat Track,BENDOC","Wombat Track,BENDOC"
2,Leadbeater's Possum,-37.53861,145.90476,2017,2011-2020,1,DELWP Case Reference number 2017-0047,"312-011-0015, Camarville Rd, Rubicon State Forest"
2,Leadbeater's Possum,-37.73563,146.14589,2017,2011-2020,1,DELWP Case Reference number 2017-0044,Yarra Ranges State Park
2,Leadbeater's Possum,-37.76058,146.13598,2017,2011-2020,1,DELWP Case Reference number 2017-0038,Yarra Ranges State Park
2,Leadbeater's Possum,-37.77172,146.13422,2017,2011-2020,1,DELWP Case Reference number 2017-0034,Yarra Ranges State Park
2,Leadbeater's Possum,-37.77157,146.13421,2017,2011-2020,1,DELWP Case Reference number 2017-0034,Yarra Ranges State Park
2,Leadbeater's Possum,-37.89269,145.73318,2017,2011-2020,1,DELWP Case Reference number 2017-0029,"347-516-0004, Worlley Track, Yarra State Forest"
2,Leadbeater's Possum,-37.78073,145.91971,2017,2011-2020,1,DELWP Case Reference number 2017-0022,"344-506-0007, Boundary Track Yarra State Forest"
2,Leadbeater's Possum,-37.65157,145.70195,2017,2011-2020,1,S4-2-T_camera1,"Road 8, Maroondah, Marysville"
2,Leadbeater's Possum,-37.65106,145.70061,2017,2011-2020,1,S4-2-T_camera2,"Road 8, Maroondah, Marysville"
2,Leadbeater's Possum,-37.60493,146.11496,2017,2011-2020,1,S1-80-S_camera1,"Yelland Trk, Marysville"
2,Leadbeater's Possum,-37.60979,146.07558,2017,2011-2020,1,S1-25-F_camera1,"Oaks Track, Marysville"
2,Leadbeater's Possum,-37.60556,146.11552,2017,2011-2020,1,S1-80-S_camera3,"Yelland Trk, Marysville"
2,Leadbeater's Possum,-37.60898,146.07606,2017,2011-2020,1,S1-25-F_camera2,"Oaks Track, Marysville"
2,Leadbeater's Possum,-37.8428,145.4829,2017,2011-2020,1,Wandin East VIC 3139,GPN5177-965 Macclesfield Road-Yellingbo: Area      6.11 ha.
2,Leadbeater's Possum,-37.67545,146.05875,2017,2011-2020,1,S3-10-T_camera2,"Old Warburton Rd, YRNP, Tanjil Bren"
2,Leadbeater's Possum,-37.69182,146.13735,2017,2011-2020,1,S3-4-T_camera3,"Road 35, Off Nine Mile, Tanjil Bren"
2,Leadbeater's Possum,-37.8022,145.92146,2017,2011-2020,1,DELWP Case Reference number 2017-0018,"462-506-0017,  Off Boundary Tk, Yarra SF"
2,Leadbeater's Possum,-37.81217,145.87222,2017,2011-2020,1,DELWP case reference 2017-0015,"348-505-0001, New Turkey Spur Rd, Yarra SF"
2,Leadbeater's Possum,-37.81199,145.80543,2017,2011-2020,1,DELWP Case Reference number 2017-0016,"345-504-0005, off Big Ck Rd, Yarra State Forest"
2,Leadbeater's Possum,-37.81307,145.80302,2017,2011-2020,1,DELWP case reference 2017-0013,"345-504-0005, Big Creek Rd, Yarra SF"
2,Leadbeater's Possum,-37.80223,145.89896,2017,2011-2020,1,S1-88-Fo_camera3,"Muddy Creek Rd, Noojee"
2,Leadbeater's Possum,-37.80169,145.89952,2017,2011-2020,1,S1-88-Fo_camera1,"Muddy Creek Rd, Noojee"
2,Leadbeater's Possum,-37.75418,146.01102,2017,2011-2020,1,S3-1-F_camera3,"Road 19, Off Forty Mile Break, Noojee"
2,Leadbeater's Possum,-37.77242,146.03969,2017,2011-2020,1,S3-7-F_camera1,"Forty Mile Break, Noojee"
2,Leadbeater's Possum,-37.75403,146.01228,2017,2011-2020,1,S3-1-F_camera2,"Road 19, Off Forty Mile Break, Noojee"
2,Leadbeater's Possum,-37.5631,145.88983,2017,2011-2020,1,S4-1-F_camera2,"Marysville-Woods Pt Rd, Marysville"
2,Leadbeater's Possum,-37.63837,145.99824,2017,2011-2020,1,S3-2-T_camera1,"Road 23, Upper Yarra, Warburton"
2,Leadbeater's Possum,-37.63853,145.99677,2017,2011-2020,1,S3-2-T_camera3,"Road 23, Upper Yarra, Warburton"
2,Leadbeater's Possum,-37.72955,146.02636,2017,2011-2020,1,S3-6-F_camera3,"Road 9, Upper Yarra, Warburton"
2,Leadbeater's Possum,-37.70978,145.7091,2017,2011-2020,1,S3-3-S_camera3,"Donna Buang Rd, Sth Maroondah, Warburton"
2,Leadbeater's Possum,-37.70901,145.70789,2017,2011-2020,1,S3-3-S_camera1,"Donna Buang Rd, Sth Maroondah, Warburton"
2,Leadbeater's Possum,-37.78144,145.85863,2017,2011-2020,1,S1-81-F_camera1,"Road 5, Off Big Creek Rd, Warburton"
2,Leadbeater's Possum,-37.79606,145.81181,2017,2011-2020,1,S1-3-F_camera1,"Mississippi Fireline, Warburton"
2,Leadbeater's Possum,-37.79725,145.81109,2017,2011-2020,1,S1-3-F_camera3,"Mississippi Fireline, Warburton"
2,Leadbeater's Possum,-37.68027,146.13219,2016,2011-2020,1,S3-9-F_camera1,"Nine Mile Rd, Woods Point"
2,Leadbeater's Possum,-37.7348,146.14792,2016,2011-2020,1,107,Yarra Ranges NP - Upper Yarra Catchment
2,Leadbeater's Possum,-37.81832,145.77338,2016,2011-2020,1,DELWP case reference 2016-0111,"345-506-0008, Blacksands Rd, Yarra SF"
2,Leadbeater's Possum,-37.77107,146.14206,2016,2011-2020,2,Upper Yarra : ANU Site Code:30,Junction of Toorongo Rd + Rd 28
2,Leadbeater's Possum,-37.77479,145.89306,2016,2011-2020,1,S1-55-S_camera1,"Muddy Creek Rd, Powelltown"
2,Leadbeater's Possum,-37.77523,145.89235,2016,2011-2020,1,S1-55-S_camera2,"Muddy Creek Rd, Powelltown"
2,Leadbeater's Possum,-37.77759,145.88253,2016,2011-2020,1,S1-82-F_camera3,"Road 3, Off Muddy Creek Rd, Powelltown"
2,Leadbeater's Possum,-37.83878,145.78464,2016,2011-2020,1,S1-74-F_camera1,"Fitzpatrick Rd, Powelltown"
2,Leadbeater's Possum,-37.83174,145.77914,2016,2011-2020,1,S1-33-T_camera3,"Fitzpatrick Rd, Powelltown"
2,Leadbeater's Possum,-37.83261,145.7796,2016,2011-2020,1,S1-33-T_camera1,"Fitzpatrick Rd, Powelltown"
2,Leadbeater's Possum,-37.86151,145.76968,2016,2011-2020,1,S1-18-T_camera2,"Monett Rd, Powelltown"
2,Leadbeater's Possum,-37.83231,145.78026,2016,2011-2020,1,S1-33-T_camera2,"Fitzpatrick Rd, Powelltown"
2,Leadbeater's Possum,-37.83836,145.78379,2016,2011-2020,1,S1-74-F_camera3,"Fitzpatrick Rd, Powelltown"
2,Leadbeater's Possum,-37.80308,145.73677,2016,2011-2020,1,S1-95-S_camera1,"Mt Bride Rd, Noojee"
2,Leadbeater's Possum,-37.79308,145.7214,2016,2011-2020,1,S1-85-S_camera1,"Mt Bride Rd, Noojee"
2,Leadbeater's Possum,-37.82593,145.76523,2016,2011-2020,1,DELWP case reference 2016-0098,"345-506-0009, Blacksands Rd, Yarra SF"
2,Leadbeater's Possum,-37.82499,145.76214,2016,2011-2020,1,DELWP case reference 2016-0098,"345-507-0005 & 345-506-0009, Blacksands Rd, Yarra SF"
2,Leadbeater's Possum,-37.81822,145.761,2016,2011-2020,1,DELWP case reference 2016-0097,"345-507-0008 & 345-506-0010, Airstrip Rd, Yarra SF"
2,Leadbeater's Possum,-37.82519,145.76742,2016,2011-2020,1,DELWP case reference 2016-0098,"345-506-0009 & 345-506-0010, Blacksands Rd, Yarra SF"
2,Leadbeater's Possum,-37.8228,145.7706,2016,2011-2020,1,DELWP case reference 2016-0098,"345-506-0009, 345-506-0010 & 345-506-0008 Blacksands Rd, Yarra SF"
2,Leadbeater's Possum,-37.79365,145.72186,2016,2011-2020,1,S1-85-S_camera2,"Mt Bride Rd, Noojee"
2,Leadbeater's Possum,-37.9088,145.72694,2016,2011-2020,1,DELWP case reference 2016-0096,"350-502-0006, Head Creek Track, Beenak SF"
2,Leadbeater's Possum,-37.80102,145.87575,2016,2011-2020,1,DELWP case reference 2016-0086,"344-509-0007, Federal Court Rd, Latrobe SF"
2,Leadbeater's Possum,-37.81059,145.78292,2016,2011-2020,1,DELWP case reference 2016-0080,"345-505-0010, Big Ck Rd, Yarra SF"
2,Leadbeater's Possum,-37.8129,145.78748,2016,2011-2020,1,DELWP case reference 2016-0080,"345-505-0010, Big Ck Rd, Yarra SF"
2,Leadbeater's Possum,-37.80402,145.77266,2016,2011-2020,1,DELWP case reference 2016-0079,"345-506-0006, 345-505-0003, Summer Spur Tk, Yarra SF"
2,Leadbeater's Possum,-37.80425,145.77025,2016,2011-2020,1,DELWP case reference 2016-0079,"345-506-0006, Summer Spur Tk, Yarra SF"
2,Leadbeater's Possum,-37.80119,145.76653,2016,2011-2020,1,DELWP case reference 2016-0079,"345-506-0006, Summer Spur Tk, Yarra SF"
2,Leadbeater's Possum,-37.80437,145.76767,2016,2011-2020,1,DELWP case reference 2016-0079,"345-506-0006, Summer Spur Tk, Yarra SF"
2,Leadbeater's Possum,-37.80982,145.7803,2016,2011-2020,1,DELWP case reference 2016-0080,"345-505-0010, 345-505-0005, Big Ck Rd, Yarra SF"
2,Leadbeater's Possum,-37.91119,145.73033,2016,2011-2020,1,DELWP case reference 2016-0077,"350-503-0006, off Bunyip Rd, Beenak SF"
2,Leadbeater's Possum,-37.82597,145.75975,2016,2011-2020,1,DELWP case reference 2016-0075,"345-507-0005. Little Block, Blacksands Rd, Yarra SF"
2,Leadbeater's Possum,-37.79232,145.83238,2016,2011-2020,1,DELWP case reference 2016-0072,"345-501-0010, Oat Patch Tk, Yarra SF"
2,Leadbeater's Possum,-37.7842,145.82579,2016,2011-2020,1,DELWP case reference 2016-0072,"345-501-0008, Oat Patch Tk, Yarra SF"
2,Leadbeater's Possum,-37.78666,145.82621,2016,2011-2020,1,DELWP case reference 2016-0072,"345-501-0009, Oat Patch Tk, Yarra SF"
2,Leadbeater's Possum,-37.8146,145.78927,2016,2011-2020,1,DELWP case reference 2016-0067,"345-505-0009, Big Ck Rd, Yarra SF"
2,Leadbeater's Possum,-37.78362,145.8578,2016,2011-2020,1,DELWP case reference 2016-0063,"344-510-0005 & 344-510-0009, Road 5, Yarra SF"
2,Leadbeater's Possum,-37.8043,145.80249,2016,2011-2020,1,DELWP case reference 2016-0061,"345-504-0003, 345-504-0005, Smythe Ck Rd, Yarra SF"
2,Leadbeater's Possum,-37.78515,145.85918,2016,2011-2020,1,DELWP case reference 2016-0063,"344-510-0005 & 344-510-0008, Road 5, Yarra SF"
2,Leadbeater's Possum,-37.78705,145.86125,2016,2011-2020,1,DELWP case reference 2016-0063,"344-510-0005 & 344-510-0007, Road 5, Yarra SF"
2,Leadbeater's Possum,-37.80692,145.7963,2016,2011-2020,1,DELWP case reference 2016-0062,"345-504-0003, 345-504-0005, Smythe Ck Rd, Yarra SF"
2,Leadbeater's Possum,-37.81973,145.75606,2016,2011-2020,1,DELWP case reference 2016-0056,"345-507-0008, 345-507-0005, Airstrip Rd, Yarra SF"
2,Leadbeater's Possum,-37.6765,145.74084,2016,2011-2020,1,"Acheron Way, YRNP","Acheron Way Rd 14, YRNP"
2,Leadbeater's Possum,-37.81862,145.75878,2016,2011-2020,1,DELWP case reference 2016-0057,"345-507-0008, Airstip Rd, Yarra SF"
2,Leadbeater's Possum,-37.81828,145.78115,2016,2011-2020,1,DELWP case reference 2016-0054,"345-505-0006, 345-505-0008, Blacksands Rd, Yarra SF"
2,Leadbeater's Possum,-37.82694,145.77717,2016,2011-2020,1,DELWP case reference 2016-0051,"345-506-0004, Blacksands Rd, Yarra SF"
2,Leadbeater's Possum,-37.85833,145.50833,2016,2011-2020,6,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.84167,145.49167,2016,2011-2020,2,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.85833,145.50833,2016,2011-2020,6,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.71573,145.62389,2016,2011-2020,1,Ac Bc 4,Ben Cairn Road
2,Leadbeater's Possum,-37.85833,145.50833,2016,2011-2020,2,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.71762,145.62004,2016,2011-2020,1,Ac Bc 14,Ben Cairn Road
2,Leadbeater's Possum,-37.85833,145.50833,2016,2011-2020,6,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.61,145.99537,2016,2011-2020,1,LBP reference number 2016-073,"Woods Point Rd, Marysville"
2,Leadbeater's Possum,-37.56258,145.93875,2016,2011-2020,1,LBP reference number 2016-072,"Woods Point Rd, Marysville"
2,Leadbeater's Possum,-37.84167,145.49167,2016,2011-2020,5,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.85833,145.50833,2016,2011-2020,3,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.71806,145.62048,2016,2011-2020,1,Ac-BC-13,Ben Cairn Road
2,Leadbeater's Possum,-37.84167,145.49167,2016,2011-2020,3,Sensitive Record,Location generalised to 1 minute grid
2,Leadbeater's Possum,-37.89515,145.73065,2016,2011-2020,1,WoTk1_camera2,"Worlley Tk, 3.9km SW of Powelltown"
2,Leadbeater's Possum,-37.9044,145.7467,2016,2011-2020,1,Bunyip1_camera1,"Bunyip Rd, 4.3km S of Powelltown"
2,Leadbeater's Possum,-37.90098,145.7417,2016,2011-2020,1,Bunyip2_camera2,"Bunyip Rd, 4km SW of Powelltown"
2,Leadbeater's Possum,-37.90109,145.74247,2016,2011-2020,1,Bunyip2_camera1,"Bunyip Rd, 4km SW of Powelltown"
2,Leadbeater's Possum,-37.53619,145.84055,2016,2011-2020,2,Yarra Ranges NP_2_spotlighting,Marysville Woods Point Rd - Lake Mountain Road turnoff
2,Leadbeater's Possum,-37.53405,145.8395,2016,2011-2020,2,Yarra Ranges NP_3_spotlighting,Marysville Woods Point Rd - Lake Mountain Road turnoff
2,Leadbeater's Possum,-37.53946,145.84261,2016,2011-2020,1,Yarra Ranges NP_1_spotlighting,Marysville Woods Point Rd - Lake Mountain Road turnoff
2,Leadbeater's Possum,-37.80869,145.8176,2016,2011-2020,1,DELWP case reference 2016-0025,"347-502-0031, 348-525-0008, Big Creek Rd, near Powelltown"
2,Leadbeater's Possum,-37.80307,145.83854,2016,2011-2020,1,DELWP case reference 2016-0025,"Big Creek Rd, Near Powelltown"
2,Leadbeater's Possum,-37.80483,145.83726,2016,2011-2020,1,DELWP case reference 2016-0025,"Big Creek Rd, Near Powelltown"
2,Leadbeater's Possum,-37.83335,145.80907,2016,2011-2020,1,DELWP case reference 2016-0025,"347-502-0031, 348-525-0007, Big Creek Rd, near Powelltown"
2,Leadbeater's Possum,-37.838,145.81059,2016,2011-2020,1,DELWP case reference 2016-0025,"347-502-0031, 348-525-0007, Big Creek Rd, near Powelltown"
2,Leadbeater's Possum,-37.5922,145.78435,2016,2011-2020,1,O'Shannassy : ANU Site Code:512,"Rd 9, 2.8km from Rd 7"
2,Leadbeater's Possum,-37.75729,146.15692,2016,2011-2020,1,NM10_camera2,"Nine Mile Rd, 7.7km N of Tanjil Bren"
